      1,           0.,           0.
      2,         0.25,           0.
      3,          0.5,           0.
      4,         0.75,           0.
      5,           1.,           0.
      6,         1.25,           0.
      7,          1.5,           0.
      8,         1.75,           0.
      9,           2.,           0.
     10,           0.,         0.25
     11,         0.25,         0.25
     12,          0.5,         0.25
     13,         0.75,         0.25
     14,           1.,         0.25
     15,         1.25,         0.25
     16,          1.5,         0.25
     17,         1.75,         0.25
     18,           2.,         0.25
     19,           0.,          0.5
     20,         0.25,          0.5
     21,          0.5,          0.5
     22,         0.75,          0.5
     23,           1.,          0.5
     24,         1.25,          0.5
     25,          1.5,          0.5
     26,         1.75,          0.5
     27,           2.,          0.5
     28,           0.,         0.75
     29,         0.25,         0.75
     30,          0.5,         0.75
     31,         0.75,         0.75
     32,           1.,         0.75
     33,         1.25,         0.75
     34,          1.5,         0.75
     35,         1.75,         0.75
     36,           2.,         0.75
     37,           0.,           1.
     38,         0.25,           1.
     39,          0.5,           1.
     40,         0.75,           1.
     41,           1.,           1.
     42,         1.25,           1.
     43,          1.5,           1.
     44,         1.75,           1.
     45,           2.,           1.
     46,           0.,         1.25
     47,         0.25,         1.25
     48,          0.5,         1.25
     49,         0.75,         1.25
     50,           1.,         1.25
     51,         1.25,         1.25
     52,          1.5,         1.25
     53,         1.75,         1.25
     54,           2.,         1.25
     55,           0.,          1.5
     56,         0.25,          1.5
     57,          0.5,          1.5
     58,         0.75,          1.5
     59,           1.,          1.5
     60,         1.25,          1.5
     61,          1.5,          1.5
     62,         1.75,          1.5
     63,           2.,          1.5
     64,           0.,         1.75
     65,         0.25,         1.75
     66,          0.5,         1.75
     67,         0.75,         1.75
     68,           1.,         1.75
     69,         1.25,         1.75
     70,          1.5,         1.75
     71,         1.75,         1.75
     72,           2.,         1.75
     73,           0.,           2.
     74,         0.25,           2.
     75,          0.5,           2.
     76,         0.75,           2.
     77,           1.,           2.
     78,         1.25,           2.
     79,          1.5,           2.
     80,         1.75,           2.
     81,           2.,           2. 
